E_on,E_off,E_dt,Vds_pk_off,ov_pct_off,E_sw,E_tot,Vds_pk,ov_pct,t_set,E_osc,Vgs_spur,Vgs_spur_hs,Vgs_spur_ls,margin,false_on,case,corner,NPU_LS,NPD_LS,NPD_HS,DT,CLKEN,VNEG
4.442762666237112e-06,7.197646427815588e-07,1.2327042745398165e-06,117.997654,17.997653999999997,5.162527309018671e-06,6.395231583558488e-06,117.997654,17.997653999999997,3.520479999999994e-08,60.16313126139371,-0.6254452970000001,-0.6254452970000001,-1.93055121,1.7454452970000003,0,VTH_lo,100V_10A_25C,2,2,4,25n,0,-2
3.5867907416920554e-06,6.310169880259774e-07,6.588348761473522e-07,123.855122,23.85512199999999,4.217807729718033e-06,4.876642605865386e-06,123.855122,23.85512199999999,5.262499999999998e-08,63.8355565196399,0.4497597999999954,0.4497597999999954,0.0864344872,0.6702402000000047,0,VTH_lo,100V_10A_25C,2,2,4,25n,1,0
4.69966145475911e-06,6.32356543984734e-07,1.2230549507039984e-06,124.37088,24.370879999999996,5.332017998743844e-06,6.5550729494478426e-06,124.37088,24.370879999999996,3.837500000000008e-08,59.59572042152064,-1.4836859178000001,-1.4836859178000001,-1.94468661,2.6036859178,0,VTH_lo,100V_10A_25C,2,2,4,25n,1,-2
3.5247814717785566e-06,1.3606575737651497e-06,8.396668898830471e-07,118.608095,18.608095000000006,4.885439045543706e-06,5.7251059354267535e-06,118.608095,18.608095000000006,5.199108000000014e-08,66.16624917077397,1.6158011999999928,1.6158011999999928,0.0744989288,-0.4958011999999927,1,VTH_lo,100V_10A_25C,2,2,4,35n,0,0
4.439041793947452e-06,7.205045244848287e-07,2.148263827395061e-06,117.997654,17.997653999999997,5.159546318432281e-06,7.3078101458273415e-06,117.997654,17.997653999999997,3.570485999999998e-08,59.603892055908105,-0.625406203,-0.625406203,-1.95892772,1.7454062030000002,0,VTH_lo,100V_10A_25C,2,2,4,35n,0,-2
3.574472525950878e-06,6.367582658801325e-07,8.959821468490286e-07,123.855122,23.85512199999999,4.2112307918310105e-06,5.107212938680039e-06,123.855122,23.85512199999999,5.620769000000014e-08,63.57032414982707,0.4662859000000026,0.4662859000000026,0.0620037557,0.6537140999999975,0,VTH_lo,100V_10A_25C,2,2,4,35n,1,0
4.694488013294184e-06,6.332197019029638e-07,2.138364291064299e-06,124.37088,24.370879999999996,5.327707715197148e-06,7.466072006261447e-06,124.37088,24.370879999999996,3.870785000000004e-08,59.09727155107326,-1.4839863571,-1.4839863571,-1.97663831,2.6039863571,0,VTH_lo,100V_10A_25C,2,2,4,35n,1,-2
3.472637607429172e-06,6.231151493888844e-06,6.748452314507114e-08,0.871899498,-99.128100502,9.703789101318015e-06,9.771273624463087e-06,140.765708,40.76570799999999,4.7084359999999956e-08,78.50928824619227,4.74349865,0.915780600000005,4.74349865,-3.62349865,1,VTH_lo,100V_10A_25C,2,2,8,5n,0,0
4.5412019226369635e-06,7.38001001509032e-07,1.9872164024254607e-07,19.1785458,-80.8214542,5.279202924145996e-06,5.477924564388542e-06,159.379038,59.37903800000001,6.755946000000011e-08,81.75773174511164,1.8399942,-1.064014755,1.8399942,-0.7199941999999999,1,VTH_lo,100V_10A_25C,2,2,8,5n,0,-2
3.617190444621484e-06,1.1670098920399273e-06,6.589514090956281e-08,5.05711597,-94.94288403,4.784200336661411e-06,4.850095477570974e-06,169.943578,69.943578,5.395143000000003e-08,74.70582430934971,0.990845796,0.4279683000000034,0.990845796,0.1291542040000001,0,VTH_lo,100V_10A_25C,2,2,8,5n,1,0
4.789676463991855e-06,6.404453467653633e-07,2.284129951562397e-07,35.2205228,-64.7794772,5.430121810757219e-06,5.658534805913458e-06,140.099634,40.09963400000001,5.7675000000000045e-08,66.25067871751573,-1.20929107,-1.5433147846000002,-1.20929107,2.32929107,0,VTH_lo,100V_10A_25C,2,2,8,5n,1,-2
3.487678861388108e-06,1.3776191712891668e-06,6.462058657623098e-07,72.8415453,-27.158454699999993,4.865298032677274e-06,5.511503898439584e-06,122.712249,22.712249,5.2175000000000055e-08,67.10464452997526,1.42590292,0.8627450999999979,1.42590292,-0.30590291999999986,1,VTH_lo,100V_10A_25C,2,2,8,10n,0,0
4.565060614258986e-06,7.190973841855618e-07,8.197928866383815e-07,116.875207,16.875207000000003,5.284157998444547e-06,6.103950885082929e-06,116.875207,16.875207000000003,4.156777999999996e-08,59.360908087907625,-1.052544697,-1.052544697,-1.38850285,2.172544697,0,VTH_lo,100V_10A_25C,2,2,8,10n,0,-2
3.571583881268669e-06,6.271302340613716e-07,6.966856946139431e-07,123.829438,23.829437999999996,4.19871411533004e-06,4.895399809943983e-06,123.829438,23.829437999999996,4.557499999999998e-08,62.53201509695672,0.38496139999999457,0.38496139999999457,0.184661296,0.7350386000000055,0,VTH_lo,100V_10A_25C,2,2,8,10n,1,0
4.740279347165064e-06,6.312744564880181e-07,8.03130231251936e-07,124.350023,24.350022999999993,5.371553803653082e-06,6.174684034905018e-06,124.350023,24.350022999999993,4.810931999999994e-08,59.5210257307629,-1.5485595570000001,-1.5485595570000001,-1.81997772,2.668559557,0,VTH_lo,100V_10A_25C,2,2,8,10n,1,-2
3.493889478112923e-06,1.363155844876876e-06,7.776070188806841e-07,118.535218,18.535218,4.857045322989799e-06,5.6346523418704825e-06,118.535218,18.535218,4.5555950000000124e-08,66.3703550744585,0.8668744000000004,0.8668744000000004,0.23549596,0.25312559999999973,0,VTH_lo,100V_10A_25C,2,2,8,15n,0,0
4.601246846938482e-06,7.192062702295437e-07,8.044544314996295e-07,117.0896,17.089600000000004,5.320453117168025e-06,6.1249075486676545e-06,117.0896,17.089600000000004,3.8468220000000054e-08,60.36213752366381,-1.0497417470000001,-1.0497417470000001,-1.88237646,2.169741747,0,VTH_lo,100V_10A_25C,2,2,8,15n,0,-2
3.5587167341989797e-06,6.279582522831672e-07,7.038335667631908e-07,123.829438,23.829437999999996,4.186674986482147e-06,4.890508553245338e-06,123.829438,23.829437999999996,4.9075000000000034e-08,63.91495300849614,0.4617732000000103,0.4617732000000103,0.127587904,0.6582267999999898,0,VTH_lo,100V_10A_25C,2,2,8,15n,1,0
4.709616165801284e-06,6.312302028456579e-07,7.868141932582895e-07,124.350023,24.350022999999993,5.340846368646942e-06,6.127660561905231e-06,124.350023,24.350022999999993,4.482500000000003e-08,60.03298250189615,-1.5550979234,-1.5550979234,-1.87838017,2.6750979234,0,VTH_lo,100V_10A_25C,2,2,8,15n,1,-2
3.4907130158241747e-06,1.362591638815076e-06,7.619387559653203e-07,118.535218,18.535218,4.853304654639251e-06,5.615243410604571e-06,118.535218,18.535218,4.8812469999999985e-08,66.5239500137705,0.8664820999999989,0.8664820999999989,0.121148779,0.2535179000000012,0,VTH_lo,100V_10A_25C,2,2,8,25n,0,0
4.593484790406963e-06,7.195617344631413e-07,1.256127529889149e-06,117.0896,17.089600000000004,5.313046524870104e-06,6.569174054759253e-06,117.0896,17.089600000000004,3.840473999999996e-08,60.00075982753401,-1.049606035,-1.049606035,-1.9422565,2.169606035,0,VTH_lo,100V_10A_25C,2,2,8,25n,0,-2
3.539252787641328e-06,6.329334726821983e-07,6.928460969070241e-07,123.829438,23.829437999999996,4.172186260323526e-06,4.86503235723055e-06,123.829438,23.829437999999996,5.597500000000013e-08,64.15582885651583,0.45824050000000227,0.45824050000000227,0.097970383,0.6617594999999978,0,VTH_lo,100V_10A_25C,2,2,8,25n,1,0
4.711530398161344e-06,6.325971356829908e-07,1.262541019498282e-06,124.350023,24.350022999999993,5.344127533844334e-06,6.606668553342616e-06,124.350023,24.350022999999993,3.832499999999997e-08,59.5328871230911,-1.5539670788,-1.5539670788,-1.94991271,2.6739670788,0,VTH_lo,100V_10A_25C,2,2,8,25n,1,-2
3.488165447378108e-06,1.3620803175992653e-06,8.5474212902785e-07,118.535218,18.535218,4.850245764977374e-06,5.704987894005224e-06,118.535218,18.535218,5.21053700000001e-08,65.89723375293839,0.8660166000000089,0.8660166000000089,0.0742071327,0.2539833999999912,0,VTH_lo,100V_10A_25C,2,2,8,35n,0,0
4.588052625829127e-06,7.200458346118769e-07,2.1715874945498026e-06,117.0896,17.089600000000004,5.308098460441004e-06,7.479685954990807e-06,117.0896,17.089600000000004,3.870482000000006e-08,59.4311141368016,-1.049902525,-1.049902525,-1.96889272,2.1699025250000004,0,VTH_lo,100V_10A_25C,2,2,8,35n,0,-2
3.5436971017943695e-06,6.42127907047481e-07,9.145564981512309e-07,123.829438,23.829437999999996,4.185825008841851e-06,5.100381506993082e-06,123.829438,23.829437999999996,5.972315999999998e-08,64.07142933065879,0.4363945000000058,0.4363945000000058,0.0788232298,0.6836054999999943,0,VTH_lo,100V_10A_25C,2,2,8,35n,1,0
4.703616663072982e-06,6.33569875137707e-07,2.178160016059921e-06,124.350023,24.350022999999993,5.337186538210689e-06,7.51534655427061e-06,124.350023,24.350022999999993,3.8796439999999954e-08,59.021282392193655,-1.55468160429,-1.55468160429,-1.98106296,2.67468160429,0,VTH_lo,100V_10A_25C,2,2,8,35n,1,-2
1.4997044664757147e-05,6.610548810738986e-07,5.667661477263183e-07,95.1793339,-4.820666099999997,1.5658099545831046e-05,1.6224865693557362e-05,120.575682,20.575682,4.3065570000000104e-08,43.64128583235915,4.500259100000008,4.500259100000008,0.477290183,-3.380259100000008,1,VTH_lo,100V_10A_25C,2,8,1,5n,0,0
5.325691974359171e-06,6.099551709041872e-07,5.527633848606364e-07,121.143053,21.143052999999995,5.935647145263358e-06,6.488410530123995e-06,123.52455,23.524550000000005,4.226551000000004e-08,35.79161396342394,3.2556377000000083,3.2556377000000083,-1.75698177,-2.135637700000008,1,VTH_lo,100V_10A_25C,2,8,1,5n,0,-2
3.9035321457361445e-06,6.611527789197603e-07,5.723725399853065e-07,95.2195062,-4.780493800000002,4.564684924655905e-06,5.137057464641211e-06,120.340282,20.340282000000002,4.307500000000001e-08,43.56626070253313,1.3363920000000036,1.3363920000000036,0.197495065,-0.21639200000000347,1,VTH_lo,100V_10A_25C,2,8,1,5n,1,0
5.021248531605444e-06,6.104093289835108e-07,5.641869513998039e-07,120.900105,20.900104999999993,5.631657860588955e-06,6.195844811988759e-06,123.283365,23.283365000000003,4.2325000000000056e-08,35.918083051877,-0.3354360000000014,-0.3354360000000014,-1.85707101,1.4554360000000015,0,VTH_lo,100V_10A_25C,2,8,1,5n,1,-2
8.387418795397703e-06,6.593942370211499e-07,3.709005768071538e-07,122.118191,22.118190999999996,9.046813032418853e-06,9.417713609226006e-06,122.118191,22.118190999999996,3.956726000000004e-08,44.63141644509862,3.614437200000012,3.614437200000012,0.213318593,-2.4944372000000117,1,VTH_lo,100V_10A_25C,2,8,1,10n,0,0
4.31517281444013e-06,6.074973512600862e-07,2.8764950621120086e-07,125.628026,25.628026000000006,4.922670165700216e-06,5.210319671911417e-06,125.628026,25.628026000000006,4.527841000000005e-08,37.753797492841194,1.8806103000000007,1.8806103000000007,-1.74904433,-0.7606103000000006,1,VTH_lo,100V_10A_25C,2,8,1,10n,0,-2
3.4579608405770382e-06,6.610412780511493e-07,5.732712424968368e-07,121.168809,21.168808999999996,4.119002118628188e-06,4.692273361125025e-06,121.168809,21.168808999999996,3.987499999999998e-08,43.84298364446212,0.6358922000000007,0.6358922000000007,0.0958059277,0.4841077999999994,0,VTH_lo,100V_10A_25C,2,8,1,10n,1,0
4.612426296895222e-06,6.093663718459126e-07,5.326516149716216e-07,123.489084,23.489084000000005,5.221792668741135e-06,5.754444283712756e-06,123.489084,23.489084000000005,4.2075000000000143e-08,36.68057690111451,-1.4145274000000114,-1.4145274000000114,-1.88518339,2.5345274000000115,0,VTH_lo,100V_10A_25C,2,8,1,10n,1,-2
6.5013929210113496e-06,6.587596653361075e-07,2.2891352910361033e-07,122.118191,22.118190999999996,7.160152586347457e-06,7.389066115451068e-06,122.118191,22.118190999999996,4.605515000000001e-08,45.519983627316236,3.3407616000000075,3.3407616000000075,0.159128013,-2.2207616000000074,1,VTH_lo,100V_10A_25C,2,8,1,15n,0,0
4.560180538100371e-06,6.079784326626715e-07,3.3094938698880713e-07,125.628026,25.628026000000006,5.168158970763043e-06,5.49910835775185e-06,125.628026,25.628026000000006,4.855496999999997e-08,38.51778683496049,1.646723399999999,1.646723399999999,-1.84558616,-0.526723399999999,1,VTH_lo,100V_10A_25C,2,8,1,15n,0,-2
3.576825017000198e-06,6.613487032930958e-07,5.721025931501986e-07,121.168809,21.168808999999996,4.2381737202932935e-06,4.810276313443492e-06,121.168809,21.168808999999996,4.3072870000000115e-08,44.26045150692141,0.56294299999999,0.56294299999999,0.0757514684,0.5570570000000101,0,VTH_lo,100V_10A_25C,2,8,1,15n,1,0
4.67177144032075e-06,6.104459875448412e-07,5.314777540755817e-07,123.489084,23.489084000000005,5.282217427865591e-06,5.813695181941173e-06,123.489084,23.489084000000005,4.562500000000009e-08,37.47109701069254,-1.4189323,-1.4189323,-1.92485084,2.5389323,0,VTH_lo,100V_10A_25C,2,8,1,15n,1,-2
6.339837179143822e-06,6.572118412264035e-07,4.372498712525622e-07,122.118191,22.118190999999996,6.997049020370226e-06,7.434298891622788e-06,122.118191,22.118190999999996,4.605511000000008e-08,45.25958150591113,3.295641599999996,3.295641599999996,0.0951302919,-2.175641599999996,1,VTH_lo,100V_10A_25C,2,8,1,25n,0,0
4.57220442733446e-06,6.073874088839975e-07,1.2472854867227016e-06,125.628026,25.628026000000006,5.179591836218458e-06,6.42687732294116e-06,125.628026,25.628026000000006,4.8654980000000015e-08,38.024323825293365,1.6550708000000043,1.6550708000000043,-1.91016006,-0.5350708000000042,1,VTH_lo,100V_10A_25C,2,8,1,25n,0,-2
3.546425053192393e-06,6.6245209336623e-07,5.537692250147353e-07,121.168809,21.168808999999996,4.208877146558623e-06,4.762646371573358e-06,121.168809,21.168808999999996,4.327479000000011e-08,44.086442816138515,0.5768551000000031,0.5768551000000031,0.0448493183,0.543144899999997,0,VTH_lo,100V_10A_25C,2,8,1,25n,1,0
4.68969108980005e-06,6.113211777916884e-07,1.284624400950256e-06,123.489084,23.489084000000005,5.301012267591738e-06,6.585636668541994e-06,123.489084,23.489084000000005,4.570861000000015e-08,36.94410516219813,-1.414351348,-1.414351348,-1.95660979,2.5343513480000004,0,VTH_lo,100V_10A_25C,2,8,1,25n,1,-2
6.336082230505341e-06,6.553535956197286e-07,9.435924080413953e-07,122.118191,22.118190999999996,6.991435826125069e-06,7.935028234166464e-06,122.118191,22.118190999999996,4.920506000000003e-08,45.10220941997586,3.2953720999999945,3.2953720999999945,0.0590023863,-2.1753720999999944,1,VTH_lo,100V_10A_25C,2,8,1,35n,0,0
4.569534045439573e-06,6.072765628596592e-07,2.1632235007858255e-06,125.628026,25.628026000000006,5.176810608299232e-06,7.340034109085057e-06,125.628026,25.628026000000006,4.870497000000009e-08,37.8416366300025,1.6548130000000043,1.6548130000000043,-1.94824841,-0.5348130000000042,1,VTH_lo,100V_10A_25C,2,8,1,35n,0,-2
3.5387451236657853e-06,6.624925265743005e-07,9.477740779186323e-07,121.168809,21.168808999999996,4.201237650240086e-06,5.149011728158718e-06,121.168809,21.168808999999996,4.3265280000000126e-08,43.958439764687434,0.5679673000000065,0.5679673000000065,0.0240719083,0.5520326999999936,0,VTH_lo,100V_10A_25C,2,8,1,35n,1,0
4.683029062275019e-06,6.120604643793372e-07,2.2008045512418455e-06,123.489084,23.489084000000005,5.2950895266543565e-06,7.495894077896202e-06,123.489084,23.489084000000005,4.9155419999999954e-08,36.70741920992042,-1.414956954,-1.414956954,-1.97056665,2.534956954,0,VTH_lo,100V_10A_25C,2,8,1,35n,1,-2
3.526505144577397e-06,6.591033669319787e-07,5.620985804849983e-07,121.531593,21.531593,4.185608511509375e-06,4.747707091994373e-06,121.531593,21.531593,4.290573000000008e-08,44.560019558578766,1.6156337999999977,1.6156337999999977,0.148473081,-0.49563379999999757,1,VTH_lo,100V_10A_25C,2,8,4,15n,0,0
4.4453616713729175e-06,6.084467893669557e-07,5.884315136079452e-07,123.664249,23.664248999999998,5.0538084607398735e-06,5.642239974347818e-06,123.664249,23.664248999999998,4.5558179999999955e-08,37.838319879734776,-0.6255946109999999,-0.6255946109999999,-1.8496648,1.745594611,0,VTH_lo,100V_10A_25C,2,8,4,15n,0,-2
3.594579276128803e-06,6.618612103524857e-07,5.997858873009021e-07,121.14655,21.146550000000005,4.2564404864812885e-06,4.856226373782191e-06,121.14655,21.146550000000005,4.3173340000000134e-08,44.31702377483264,0.4287934999999976,0.4287934999999976,0.0774648645,0.6912065000000025,0,VTH_lo,100V_10A_25C,2,8,4,15n,1,0
4.714676438179363e-06,6.107297467912539e-07,6.11649966313065e-07,123.471061,23.471061000000006,5.325406184970617e-06,5.937056151283682e-06,123.471061,23.471061000000006,4.562500000000009e-08,37.435997049846115,-1.4817646185,-1.4817646185,-1.92608617,2.6017646185,0,VTH_lo,100V_10A_25C,2,8,4,15n,1,-2
3.5248246498592138e-06,6.582192372893977e-07,5.452345005047375e-07,121.531593,21.531593,4.183043887148611e-06,4.7282783876533484e-06,121.531593,21.531593,4.605542999999997e-08,44.34119778668977,1.6157725999999997,1.6157725999999997,0.0893952628,-0.49577259999999956,1,VTH_lo,100V_10A_25C,2,8,4,25n,0,0
4.441510237247261e-06,6.07921953133203e-07,1.3917053768322378e-06,123.664249,23.664248999999998,5.049432190380464e-06,6.4411375672127015e-06,123.664249,23.664248999999998,4.870504000000013e-08,37.392421863613954,-0.625425501,-0.625425501,-1.91024068,1.7454255010000002,0,VTH_lo,100V_10A_25C,2,8,4,25n,0,-2
3.5858577978469846e-06,6.632958608012456e-07,5.833105142993413e-07,121.14655,21.146550000000005,4.24915365864823e-06,4.8324641729475715e-06,121.14655,21.146550000000005,4.342448999999998e-08,44.18781604524391,0.44983580000000245,0.44983580000000245,0.0469514358,0.6701641999999977,0,VTH_lo,100V_10A_25C,2,8,4,25n,1,0
4.698525000255109e-06,6.119219923167073e-07,1.3609299914478632e-06,123.471061,23.471061000000006,5.310446992571816e-06,6.671376984019679e-06,123.471061,23.471061000000006,4.57059700000001e-08,36.8814228219086,-1.4836974779,-1.4836974779,-1.95841999,2.6036974779,0,VTH_lo,100V_10A_25C,2,8,4,25n,1,-2
3.5935409381729968e-06,6.607633147573071e-07,5.883131789621433e-07,95.1262297,-4.873770300000004,4.254304252930304e-06,4.842617431892447e-06,120.525379,20.525379,4.307500000000001e-08,43.633808900886606,1.6065736999999984,1.6065736999999984,0.475517935,-0.48657369999999833,1,VTH_lo,100V_10A_25C,2,8,4,5n,0,0
4.54888255972092e-06,6.097940974802611e-07,6.260265251453991e-07,120.978483,20.978482999999997,5.158676657201181e-06,5.78470318234658e-06,123.414607,23.414607000000004,4.227499999999995e-08,35.8948873695097,-0.6162720119999999,-0.6162720119999999,-1.75686345,1.7362720120000001,0,VTH_lo,100V_10A_25C,2,8,4,5n,0,-2
3.5407796487547287e-06,6.611473212931598e-07,5.898628739429369e-07,95.2221798,-4.777820199999994,4.2019269700478884e-06,4.791789843990825e-06,120.333351,20.333350999999993,4.307500000000001e-08,43.56453336516871,0.48910490000000095,0.48910490000000095,0.197369441,0.6308950999999992,0,VTH_lo,100V_10A_25C,2,8,4,5n,1,0
4.642116161345068e-06,6.104044344970767e-07,6.269875437242312e-07,120.886838,20.886837999999997,5.252520595842145e-06,5.879508139566376e-06,123.2686,23.268600000000006,4.2325000000000056e-08,35.920954749063135,-1.4776623000000058,-1.4776623000000058,-1.85706617,2.597662300000006,0,VTH_lo,100V_10A_25C,2,8,4,5n,1,-2
3.5271377906449776e-06,6.597211799956586e-07,5.658263420580114e-07,121.531593,21.531593,4.186858970640636e-06,4.7526853126986475e-06,121.531593,21.531593,4.287650000000014e-08,44.09167763518455,1.6146794,1.6146794,0.193573882,-0.4946793999999999,1,VTH_lo,100V_10A_25C,2,8,4,10n,0,0
4.434002901222786e-06,6.085113023387351e-07,5.897800268324154e-07,123.664249,23.664248999999998,5.042514203561521e-06,5.632294230393937e-06,123.664249,23.664248999999998,4.206651000000005e-08,37.01167419435504,-0.6250003570000001,-0.6250003570000001,-1.76296958,1.7450003570000003,0,VTH_lo,100V_10A_25C,2,8,4,10n,0,-2
3.5471820871570454e-06,6.61246305710154e-07,6.028753259359861e-07,121.14655,21.146550000000005,4.2084283928672e-06,4.811303718803186e-06,121.14655,21.146550000000005,4.2975e-08,43.88408536887718,0.5224481999999995,0.5224481999999995,0.0950032389,0.5975518000000006,0,VTH_lo,100V_10A_25C,2,8,4,10n,1,0
4.657207734920173e-06,6.09450944080283e-07,6.132681906557616e-07,123.471061,23.471061000000006,5.266658679000456e-06,5.879926869656218e-06,123.471061,23.471061000000006,4.2075000000000143e-08,36.65187534898106,-1.4899506136,-1.4899506136,-1.88581622,2.6099506136,0,VTH_lo,100V_10A_25C,2,8,4,10n,1,-2
3.5230906152661997e-06,6.563616187184751e-07,1.0020080494071403e-06,121.531593,21.531593,4.179452233984675e-06,5.181460283391816e-06,121.531593,21.531593,4.924840000000012e-08,44.176384133756144,1.6158801999999923,1.6158801999999923,0.0558962158,-0.4958801999999922,1,VTH_lo,100V_10A_25C,2,8,4,35n,0,0
4.437838106126438e-06,6.076455656397458e-07,2.307706418529244e-06,123.664249,23.664248999999998,5.0454836717661845e-06,7.353190090295429e-06,123.664249,23.664248999999998,4.885498000000003e-08,37.18370774036412,-0.625408167,-0.625408167,-1.94486236,1.7454081670000001,0,VTH_lo,100V_10A_25C,2,8,4,35n,0,-2
3.573549944690457e-06,6.62692979645387e-07,9.712991464660396e-07,121.14655,21.146550000000005,4.236242924335844e-06,5.207542070801884e-06,121.14655,21.146550000000005,4.367500000000005e-08,44.09644797921879,0.4663935999999893,0.4663935999999893,0.027398747,0.6536064000000108,0,VTH_lo,100V_10A_25C,2,8,4,35n,1,0
4.693373542675575e-06,6.127764752892019e-07,2.2770750122211867e-06,123.471061,23.471061000000006,5.306150017964777e-06,7.583225030185964e-06,123.471061,23.471061000000006,4.9155470000000136e-08,36.64163519492502,-1.4839985771,-1.4839985771,-1.97163698,2.6039985771,0,VTH_lo,100V_10A_25C,2,8,4,35n,1,-2
3.4716407659496e-06,6.607000338443634e-07,6.239326748277703e-07,95.1191471,-4.880852899999994,4.1323407997939635e-06,4.756273474621734e-06,120.483886,20.483886,4.307500000000001e-08,43.62450161046057,0.9152720000000016,0.9152720000000016,0.474218378,0.20472799999999847,0,VTH_lo,100V_10A_25C,2,8,8,5n,0,0
4.540965941816164e-06,6.097439551586427e-07,6.744500846956394e-07,120.89467,20.894670000000005,5.150709896974807e-06,5.825159981670446e-06,123.342163,23.342163,4.532500000000007e-08,35.93185832928141,-1.063936607,-1.063936607,-1.75529788,2.183936607,0,VTH_lo,100V_10A_25C,2,8,8,5n,0,-2
3.616930956020481e-06,6.611411984886718e-07,6.235268603512154e-07,95.2252737,-4.7747262999999975,4.2780721545091525e-06,4.901599014860368e-06,120.326327,20.326327000000006,4.307500000000001e-08,43.56278805562143,0.42697499999999877,0.42697499999999877,0.197240093,0.6930250000000013,0,VTH_lo,100V_10A_25C,2,8,8,5n,1,0
4.788566597518611e-06,6.103994093607991e-07,6.742948128444875e-07,120.873441,20.873441,5.39896600687941e-06,6.0732608197238974e-06,123.253363,23.253362999999993,4.2325000000000056e-08,35.923622900727096,-1.5433493417,-1.5433493417,-1.85706696,2.6633493417,0,VTH_lo,100V_10A_25C,2,8,8,5n,1,-2
3.4859205012854837e-06,6.60054417897925e-07,6.224062079229603e-07,121.405441,21.405440999999996,4.145974919183409e-06,4.768381127106369e-06,121.405441,21.405440999999996,3.970730000000003e-08,43.83299775017487,0.862753699999999,0.862753699999999,0.182416769,0.25724630000000115,0,VTH_lo,100V_10A_25C,2,8,8,10n,0,0
4.564156213968484e-06,6.085515942530924e-07,6.481409832710881e-07,123.569036,23.569035999999997,5.172707808221576e-06,5.820848791492665e-06,123.569036,23.569035999999997,4.2075000000000143e-08,36.85762078106709,-1.05244104,-1.05244104,-1.76784776,2.17244104,0,VTH_lo,100V_10A_25C,2,8,8,10n,0,-2
3.5706565704591306e-06,6.614684464255313e-07,6.32135788597141e-07,121.12385,21.12385,4.232125016884662e-06,4.8642608054818035e-06,121.12385,21.12385,4.302500000000011e-08,43.934831224276365,0.3850706000000059,0.3850706000000059,0.0942456786,0.7349293999999942,0,VTH_lo,100V_10A_25C,2,8,8,10n,1,0
4.738667097177223e-06,6.095515915519387e-07,6.570002894627238e-07,123.452509,23.452509000000006,5.3482186887291615e-06,6.005218978191885e-06,123.452509,23.452509000000006,4.2075000000000143e-08,36.621509965427045,-1.5486294686000002,-1.5486294686000002,-1.8865083,2.6686294686000003,0,VTH_lo,100V_10A_25C,2,8,8,10n,1,-2
3.491968345485714e-06,6.596338481205283e-07,6.159709300858557e-07,121.405441,21.405440999999996,4.151602193606243e-06,4.767573123692099e-06,121.405441,21.405440999999996,4.2906390000000145e-08,44.31758775188277,0.8669744999999978,0.8669744999999978,0.140488934,0.25302550000000235,0,VTH_lo,100V_10A_25C,2,8,8,15n,0,0
4.599783269139803e-06,6.088006023923438e-07,6.451302688506797e-07,123.569036,23.569035999999997,5.208583871532147e-06,5.853714140382826e-06,123.569036,23.569035999999997,4.556705999999998e-08,37.66948424047744,-1.049616903,-1.049616903,-1.85301324,2.169616903,0,VTH_lo,100V_10A_25C,2,8,8,15n,0,-2
3.5568382889856833e-06,6.625403845733254e-07,6.310947410734935e-07,121.12385,21.12385,4.2193786735590085e-06,4.850473414632502e-06,121.12385,21.12385,4.327485000000011e-08,44.4180352413092,0.462611200000012,0.462611200000012,0.0811533525,0.6573887999999881,0,VTH_lo,100V_10A_25C,2,8,8,15n,1,0
4.708526453802363e-06,6.110741117084685e-07,6.550353382829822e-07,123.452509,23.452509000000006,5.319600565510831e-06,5.974635903793814e-06,123.452509,23.452509000000006,4.562500000000009e-08,37.39684858043387,-1.5551127765000001,-1.5551127765000001,-1.92747269,2.6751127765000002,0,VTH_lo,100V_10A_25C,2,8,8,15n,1,-2
3.4888378906621515e-06,6.595522161486402e-07,5.987541440050209e-07,121.405441,21.405440999999996,4.148390106810792e-06,4.747144250815813e-06,121.405441,21.405440999999996,4.6055770000000144e-08,44.103591406448764,0.8666888999999998,0.8666888999999998,0.083778711,0.25331110000000034,0,VTH_lo,100V_10A_25C,2,8,8,25n,0,0
4.5920689112288675e-06,6.086722453849867e-07,1.4149653346243976e-06,123.569036,23.569035999999997,5.200741156613854e-06,6.615706491238252e-06,123.569036,23.569035999999997,4.8757829999999984e-08,37.20929564815026,-1.04956826,-1.04956826,-1.91179765,2.16956826,0,VTH_lo,100V_10A_25C,2,8,8,25n,0,-2
3.5382583261669132e-06,6.645065417214704e-07,6.152913812518166e-07,121.12385,21.12385,4.202764867888384e-06,4.8180562491402006e-06,121.12385,21.12385,4.687500000000008e-08,44.4051233763813,0.45827440000000763,0.45827440000000763,0.0535228898,0.6617255999999925,0,VTH_lo,100V_10A_25C,2,8,8,25n,1,0
4.7103970453910785e-06,6.12589673151957e-07,1.4012405737824928e-06,123.452509,23.452509000000006,5.322986718543035e-06,6.7242272923255286e-06,123.452509,23.452509000000006,4.255608999999998e-08,36.80637099443304,-1.5539862364,-1.5539862364,-1.96104132,2.6739862364,0,VTH_lo,100V_10A_25C,2,8,8,25n,1,-2
3.4862955901077225e-06,6.592257286922969e-07,1.0161896406537555e-06,121.405441,21.405440999999996,4.145521318800019e-06,5.161710959453775e-06,121.405441,21.405440999999996,4.615542999999998e-08,43.94756752687747,0.8661679999999876,0.8661679999999876,0.0513574402,0.2538320000000125,0,VTH_lo,100V_10A_25C,2,8,8,35n,0,0
