t_us,vout_closed,vout_open,iout,vin
1087.3968,50.0034,48.7035,10.2982,100.000
1087.7719,50.0026,48.6967,9.4413,100.000
1088.1470,50.0013,48.6800,9.1596,100.000
1088.5221,50.0015,48.6752,9.9608,100.000
1088.8972,50.0022,48.6713,10.7560,100.000
1089.2723,50.0022,48.6586,10.6006,100.000
1089.6474,50.0019,48.6525,9.7433,100.000
1090.0225,50.0013,48.6413,8.8983,100.000
1090.3976,50.0015,48.6318,9.7028,100.000
1090.7727,50.0019,48.6279,10.4998,100.000
1091.1478,50.0021,48.6165,10.8798,100.000
1091.5229,50.0020,48.6110,10.0221,100.000
1091.8980,50.0019,48.6047,9.1656,100.000
1092.2731,50.0017,48.5907,9.4332,100.000
1092.6482,50.0017,48.5868,10.2321,100.000
1093.0233,50.0018,48.5833,11.0254,100.000
1093.3983,50.0016,48.5720,10.3075,100.000
1093.7734,50.0013,48.5670,9.4505,100.000
1094.1485,50.0007,48.5548,9.1667,100.000
1094.5236,50.0007,48.5499,9.9680,100.000
1094.8987,50.0007,48.5447,10.7631,100.000
1095.2738,50.0007,48.5352,10.5920,100.000
1095.6489,50.0011,48.5313,9.7347,100.000
1096.0240,50.0020,48.5250,8.9072,100.000
1096.3991,50.0018,48.5177,9.7117,100.000
1096.7742,50.0012,48.5138,10.5086,100.000
1097.1493,50.0007,48.5047,10.8697,100.000
1097.5244,50.0006,48.5006,10.0121,100.000
1097.8995,50.0004,48.4960,9.1556,100.000
1098.2746,50.0001,48.4860,9.4376,100.000
1098.6497,50.0001,48.4839,10.2365,100.000
1099.0248,50.0001,48.4827,11.0298,100.000
1099.3998,49.9998,48.4740,10.2977,100.000
1099.7749,49.9994,48.4695,9.4408,100.000
1100.1500,49.9988,48.4602,9.1722,100.000
1100.5251,49.9987,48.4576,9.9734,100.000
1100.9002,49.9987,48.4554,10.7685,100.000
1101.2753,49.9984,48.4492,10.5826,100.000
1101.6504,49.9980,48.4464,9.7253,100.000
1102.0255,49.9967,48.4412,8.8953,100.000
1102.4006,49.9967,48.4379,9.6998,100.000
1102.7757,49.9972,48.4369,10.4969,100.000
1103.1508,49.9972,48.4329,10.8654,100.000
1103.5259,49.9967,48.4303,10.0078,100.000
1103.9010,49.9959,48.4268,9.1514,100.000
1104.2761,49.9948,48.4213,9.4333,100.000
1104.6512,49.9951,48.4195,10.2323,100.000
1105.0263,49.9954,48.4178,11.0257,100.000
1105.4014,49.9949,48.4147,10.2938,100.000
1105.7764,49.9943,48.4139,9.4369,100.000
1106.1515,49.9933,48.4113,9.1665,100.000
1106.5266,49.9934,48.4103,9.9678,100.000
1106.9017,49.9939,48.4096,10.7630,100.000
1107.2768,49.9936,48.4072,10.5784,100.000
1107.6519,49.9934,48.4059,9.7212,100.000
1108.0270,49.9933,48.4037,8.9045,100.000
1108.4021,49.9934,48.4024,9.7090,100.000
1108.7772,49.9936,48.4016,10.5061,100.000
1109.1523,49.9942,48.4005,10.8823,100.000
1109.5274,49.9946,48.4004,10.0249,100.000
1109.9025,49.9950,48.4006,9.1684,100.000
1110.2776,49.9962,48.4009,9.4668,100.000
1110.6527,49.9965,48.4014,10.2656,100.000
1111.0278,49.9969,48.4021,11.0588,100.000
1111.4029,49.9975,48.4023,10.3103,100.000
1111.7779,49.9973,48.4020,9.4534,100.000
1112.1530,49.9971,48.4024,9.1900,100.000
1112.5281,49.9975,48.4037,9.9910,100.000
1112.9032,49.9981,48.4057,10.7861,100.000
1113.2783,49.9983,48.4081,10.5811,100.000
1113.6534,49.9980,48.4087,9.7238,100.000
1114.0285,49.9973,48.4103,8.9129,100.000
1114.4036,49.9974,48.4119,9.7173,100.000
1114.7787,49.9978,48.4130,10.5142,100.000
1115.1538,49.9978,48.4159,10.8629,100.000
1115.5289,49.9980,48.4167,10.0053,100.000
1115.9040,49.9984,48.4168,9.1489,100.000
1116.2791,49.9983,48.4197,9.4464,100.000
1116.6542,49.9976,48.4212,10.2453,100.000
1117.0293,49.9968,48.4229,11.0386,100.000
1117.4044,49.9963,48.4264,10.2843,100.000
1117.7794,49.9958,48.4289,9.4275,100.000
1118.1545,49.9950,48.4345,9.1727,100.000
1118.5296,49.9953,48.4364,9.9739,100.000
1118.9047,49.9962,48.4385,10.7691,100.000
1119.2798,49.9964,48.4430,10.5834,100.000
1119.6549,49.9965,48.4445,9.7262,100.000
1120.0300,49.9969,48.4480,8.9278,100.000
1120.4051,49.9972,48.4511,9.7320,100.000
1120.7802,49.9976,48.4533,10.5288,100.000
1121.1553,49.9981,48.4585,10.8687,100.000
1121.5304,49.9981,48.4613,10.0112,100.000
1121.9055,49.9978,48.4646,9.1547,100.000
1122.2806,49.9975,48.4719,9.4556,100.000
1122.6557,49.9975,48.4751,10.2544,100.000
1123.0308,49.9975,48.4787,11.0476,100.000
1123.4059,49.9971,48.4849,10.2784,100.000
1123.7809,49.9965,48.4871,9.4216,100.000
1124.1560,49.9954,48.4939,9.1825,100.000
1124.5311,49.9958,48.4967,9.9836,100.000
1124.9062,49.9965,48.4994,10.7787,100.000
1125.2813,49.9967,48.5062,10.5794,100.000
1125.6564,49.9975,48.5093,9.7222,100.000
1126.0315,49.9992,48.5168,8.9227,100.000
1126.4066,49.9989,48.5212,9.7270,100.000
1126.7817,49.9979,48.5247,10.5238,100.000
1127.1568,49.9971,48.5322,10.8566,100.000
1127.5319,49.9972,48.5355,9.9991,100.000
1127.9070,49.9973,48.5387,9.1427,100.000
1128.2821,49.9974,48.5478,9.4572,100.000
1128.6572,49.9974,48.5521,10.2560,100.000
1129.0323,49.9975,48.5568,11.0492,100.000
1129.4074,49.9975,48.5644,10.2886,100.000
1129.7824,49.9971,48.5669,9.4318,100.000
1130.1575,49.9967,48.5750,9.1970,100.000
1130.5326,49.9975,48.5792,9.9980,100.000
1130.9077,49.9991,48.5841,10.7930,100.000
1131.2828,49.9994,48.5924,10.5732,100.000
1131.6579,49.9991,48.5950,9.7160,100.000
1132.0330,49.9985,48.6011,8.9220,100.000
1132.4081,49.9984,48.6058,9.7262,100.000
1132.7832,49.9981,48.6098,10.5231,100.000
1133.1583,49.9979,48.6180,10.8594,100.000
1133.5334,49.9978,48.6210,10.0018,100.000
1133.9085,49.9976,48.6235,9.1454,100.000
1134.2836,49.9976,48.6319,9.4584,100.000
1134.6587,49.9982,48.6355,10.2572,100.000
1135.0338,49.9990,48.6393,11.0504,100.000
1135.4089,49.9989,48.6463,10.2812,100.000
1135.7839,49.9984,48.6500,9.4244,100.000
1136.1590,49.9979,48.6585,9.2001,100.000
1136.5341,49.9985,48.6616,10.0010,100.000
1136.9092,49.9997,48.6647,10.7960,100.000
1137.2843,49.9998,48.6713,10.5646,100.000
1137.6594,49.9989,48.6739,9.7074,100.000
1138.0345,49.9967,48.6803,8.9223,100.000
1138.4096,49.9969,48.6837,9.7265,100.000
1138.7847,49.9976,48.6872,10.5234,100.000
1139.1598,49.9977,48.6941,10.8468,100.000
1139.5349,49.9973,48.6961,9.9893,100.000
1139.9100,49.9966,48.6973,9.1329,100.000
1140.2851,49.9958,48.7031,9.4568,100.000
1140.6602,49.9962,48.7063,10.2556,100.000
1141.0353,49.9967,48.7106,11.0488,100.000
1141.4104,49.9964,48.7146,10.2742,100.000
1141.7854,49.9958,48.7160,9.4173,100.000
1142.1605,49.9951,48.7207,9.1992,100.000
1142.5356,49.9956,48.7233,10.0002,100.000
1142.9107,49.9965,48.7263,10.7952,100.000
1143.2858,49.9971,48.7310,10.5758,100.000
1143.6609,49.9980,48.7321,9.7185,100.000
1144.0360,50.0000,48.7350,8.9393,100.000
1144.4111,49.9999,48.7378,9.7433,100.000
1144.7862,49.9991,48.7413,10.5401,100.000
1145.1613,49.9988,48.7468,10.8534,100.000
1145.5364,49.9990,48.7477,9.9959,100.000
1145.9115,49.9992,48.7476,9.1394,100.000
1146.2866,49.9996,48.7510,9.4724,100.000
1146.6617,50.0000,48.7532,10.2711,100.000
1147.0368,50.0006,48.7561,11.0642,100.000
1147.4119,50.0001,48.7590,10.2686,100.000
1147.7869,49.9989,48.7605,9.4117,100.000
1148.1620,49.9970,48.7635,9.1960,100.000
1148.5371,49.9974,48.7637,9.9970,100.000
1148.9122,49.9981,48.7630,10.7920,100.000
1149.2873,49.9977,48.7646,10.5522,100.000
1149.6624,49.9972,48.7655,9.6950,100.000
1150.0375,49.9957,48.7675,8.9236,100.000
1150.4126,49.9957,48.7683,9.7277,100.000
1150.7877,49.9961,48.7694,10.5246,100.000
1151.1628,49.9961,48.7706,10.8380,100.000
1151.5379,49.9960,48.7706,9.9805,100.000
1151.9130,49.9960,48.7702,9.1241,100.000
1152.2881,49.9959,48.7705,9.4672,100.000
1152.6632,49.9958,48.7717,10.2660,100.000
1153.0383,49.9957,48.7735,11.0592,100.000
1153.4134,49.9955,48.7732,10.2708,100.000
1153.7884,49.9949,48.7721,9.4140,100.000
1154.1635,49.9939,48.7707,9.1964,100.000
1154.5386,49.9946,48.7706,9.9975,100.000
1154.9137,49.9961,48.7706,10.7925,100.000
1155.2888,49.9961,48.7699,10.5561,100.000
1155.6639,49.9958,48.7694,9.6989,100.000
1156.0390,49.9951,48.7680,8.9356,100.000
1156.4141,49.9950,48.7681,9.7396,100.000
1156.7892,49.9947,48.7689,10.5365,100.000
1157.1643,49.9947,48.7686,10.8425,100.000
1157.5394,49.9950,48.7673,9.9851,100.000
1157.9145,49.9956,48.7649,9.1287,100.000
1158.2896,49.9965,48.7626,9.4827,100.000
1158.6647,49.9968,48.7628,10.2814,100.000
1159.0398,49.9973,48.7629,11.0744,100.000
1159.4149,49.9978,48.7617,10.2806,100.000
1159.7899,49.9975,48.7607,9.4238,100.000
1160.1650,49.9973,48.7588,9.2234,100.000
1160.5401,49.9976,48.7584,10.0242,100.000
1160.9152,49.9981,48.7582,10.8190,100.000
1161.2903,49.9980,48.7568,10.5485,100.000
1161.6654,49.9979,48.7555,9.6913,100.000
1162.0405,49.9976,48.7522,8.9260,100.000
1162.4156,49.9974,48.7520,9.7300,100.000
1162.7907,49.9975,48.7524,10.5269,100.000
1163.1658,49.9974,48.7512,10.8349,100.000
1163.5409,49.9969,48.7501,9.9774,100.000
1163.9160,49.9960,48.7486,9.1210,100.000
1164.2911,49.9954,48.7461,9.4710,100.000
1164.6662,49.9962,48.7460,10.2698,100.000
1165.0413,49.9973,48.7455,11.0629,100.000
1165.4164,49.9967,48.7435,10.2616,100.000
1165.7914,49.9960,48.7414,9.4048,100.000
1166.1665,49.9947,48.7372,9.1981,100.000
1166.5416,49.9947,48.7368,9.9991,100.000
1166.9167,49.9947,48.7371,10.7941,100.000
1167.2918,49.9945,48.7346,10.5488,100.000
1167.6669,49.9944,48.7329,9.6916,100.000
1168.0420,49.9941,48.7285,8.9460,100.000
1168.4171,49.9945,48.7278,9.7499,100.000
1168.7922,49.9955,48.7275,10.5466,100.000
1169.1673,49.9962,48.7255,10.8341,100.000
1169.5424,49.9956,48.7240,9.9766,100.000
1169.9175,49.9942,48.7221,9.1203,100.000
1170.2926,49.9932,48.7188,9.4747,100.000
1170.6677,49.9938,48.7186,10.2735,100.000
1171.0428,49.9944,48.7176,11.0666,100.000
1171.4179,49.9944,48.7156,10.2603,100.000
1171.7929,49.9944,48.7142,9.4035,100.000
1172.1680,49.9945,48.7107,9.2188,100.000
1172.5431,49.9946,48.7095,10.0197,100.000
1172.9182,49.9949,48.7084,10.8146,100.000
1173.2933,49.9950,48.7052,10.5480,100.000
1173.6684,49.9947,48.7034,9.6909,100.000
1174.0435,49.9939,48.6987,8.9422,100.000
1174.4186,49.9940,48.6975,9.7462,100.000
1174.7937,49.9941,48.6964,10.5430,100.000
1175.1688,49.9940,48.6936,10.8287,100.000
1175.5439,49.9942,48.6920,9.9712,100.000
1175.9190,49.9946,48.6903,9.1149,100.000
1176.2941,49.9950,48.6865,9.4761,100.000
1176.6692,49.9954,48.6855,10.2748,100.000
1177.0443,49.9960,48.6834,11.0679,100.000
1177.4194,49.9960,48.6813,10.2669,100.000
1177.7944,49.9949,48.6796,9.4102,100.000
1178.1695,49.9937,48.6754,9.2204,100.000
1178.5446,49.9944,48.6748,10.0212,100.000
1178.9197,49.9956,48.6748,10.8161,100.000
1179.2948,49.9960,48.6716,10.5499,100.000
1179.6699,49.9960,48.6697,9.6927,100.000
1180.0450,49.9960,48.6651,8.9599,100.000
1180.4201,49.9966,48.6639,9.7636,100.000
1180.7952,49.9978,48.6632,10.5603,100.000
1181.1703,49.9988,48.6604,10.8347,100.000
1181.5454,49.9984,48.6589,9.9772,100.000
1181.9205,49.9973,48.6573,9.1208,100.000
1182.2956,49.9968,48.6534,9.4912,100.000
1182.6707,49.9973,48.6516,10.2898,100.000
1183.0458,49.9978,48.6484,11.0827,100.000
1183.4209,49.9978,48.6462,10.2585,100.000
1183.7959,49.9974,48.6445,9.4016,100.000
1184.1710,49.9968,48.6402,9.2158,100.000
1184.5461,49.9971,48.6390,10.0166,100.000
1184.9212,49.9976,48.6382,10.8114,100.000
1185.2963,49.9976,48.6349,10.5401,100.000
1185.6714,49.9980,48.6333,9.6830,100.000
1186.0465,49.9989,48.6291,8.9572,100.000
1186.4216,49.9989,48.6278,9.7609,100.000
1186.7967,49.9987,48.6269,10.5575,100.000
1187.1718,49.9989,48.6236,10.8348,100.000
1187.5469,49.9990,48.6223,9.9773,100.000
1187.9220,49.9988,48.6212,9.1209,100.000
1188.2971,49.9992,48.6178,9.5020,100.000
1188.6722,49.9996,48.6157,10.3005,100.000
1189.0473,50.0001,48.6125,11.0933,100.000
1189.4224,50.0004,48.6107,10.2572,100.000
1189.7974,50.0007,48.6093,9.4003,100.000
1190.1725,50.0009,48.6063,9.2197,100.000
1190.5476,50.0007,48.6058,10.0204,100.000
1190.9227,50.0003,48.6056,10.8152,100.000
1191.2978,49.9998,48.6034,10.5262,100.000
1191.6729,49.9992,48.6019,9.6690,100.000
1192.0480,49.9978,48.5984,8.9478,100.000
1192.4231,49.9980,48.5977,9.7515,100.000
1192.7982,49.9986,48.5972,10.5482,100.000
1193.1733,49.9991,48.5954,10.8292,100.000
1193.5484,49.9993,48.5944,9.9717,100.000
1193.9235,49.9997,48.5930,9.1152,100.000
1194.2986,50.0005,48.5908,9.5083,100.000
1194.6737,50.0008,48.5909,10.3067,100.000
1195.0488,50.0011,48.5905,11.0991,100.000
1195.4239,50.0016,48.5894,10.2564,100.000
1195.7989,50.0016,48.5880,9.3995,100.000
1196.1740,50.0018,48.5856,9.2382,100.000
1196.5491,50.0020,48.5857,10.0388,100.000
1196.9242,50.0022,48.5864,10.8334,100.000
1197.2993,50.0025,48.5852,10.5351,100.000
1197.6744,50.0029,48.5840,9.6778,100.000
1198.0495,50.0039,48.5812,8.9647,100.000
1198.4246,50.0037,48.5812,9.7682,100.000
1198.7997,50.0032,48.5819,10.5647,100.000
1199.1748,50.0029,48.5819,10.8125,100.000
1199.5499,50.0026,48.5809,9.9549,100.000
1199.9250,50.0028,48.5798,9.0985,100.000
1200.3001,50.0134,48.5908,9.5339,106.001
1200.6752,50.0223,48.6012,10.4880,113.503
1201.0503,50.0428,48.6322,11.4728,120.000
1201.4254,50.0580,48.6430,10.6141,120.000
1201.8005,50.0706,48.6541,9.7562,120.000
1202.1755,50.1046,48.7043,9.7322,120.000
1202.5506,50.1201,48.7293,10.8684,120.000
1202.9257,50.1397,48.7585,11.9449,120.000
1203.3008,50.1753,48.8336,11.0837,120.000
1203.6759,50.1922,48.8674,10.2233,120.000
1204.0510,50.2305,48.9685,9.5332,120.000
1204.4261,50.2449,49.0116,10.6700,120.000
1204.8012,50.2583,49.0584,11.7969,120.000
1205.1763,50.2864,49.1772,11.1254,120.000
1205.5514,50.2978,49.2254,10.2628,120.000
1205.9265,50.3082,49.2751,9.4012,120.000
1206.3016,50.3312,49.4354,10.0566,120.000
1206.6767,50.3396,49.4977,11.1862,120.000
1207.0518,50.3573,49.6434,11.2579,120.000
1207.4269,50.3643,49.7193,10.3940,120.000
1207.8020,50.3704,49.7863,9.5310,120.000
1208.1770,50.3861,49.9842,9.5143,120.000
1208.5521,50.3928,50.0606,10.6470,120.000
1208.9272,50.4088,50.1405,11.5445,120.000
1209.3023,50.4150,50.3263,10.6795,120.000
1209.6774,50.4208,50.4065,9.8153,120.000
1210.0525,50.4354,50.6396,9.1323,120.000
1210.4276,50.4416,50.7247,10.2678,120.000
1210.8027,50.4477,50.8132,11.3939,120.000
1211.1778,50.4619,51.0425,10.9671,120.000
1211.5529,50.4682,51.1288,10.1017,120.000
1211.9280,50.4746,51.2148,9.2373,120.000
1212.3031,50.4883,51.4827,9.8949,120.000
1212.6782,50.4944,51.5817,11.0229,120.000
1213.0533,50.5083,51.8086,11.2121,120.000
1213.4284,50.5123,51.9171,10.3457,120.000
1213.8035,50.5153,52.0169,9.4802,120.000
1214.1785,50.5262,52.3061,9.4794,120.000
1214.5536,50.5307,52.4103,10.6098,120.000
1214.9287,50.5409,52.5173,11.4735,120.000
1215.3038,50.5448,52.7774,10.6063,120.000
1215.6789,50.5478,52.8797,9.7398,120.000
1216.0540,50.5564,53.1852,9.0703,120.000
1216.4291,50.5603,53.2945,10.2040,120.000
1216.8042,50.5645,53.4057,11.3284,120.000
1217.1793,50.5725,53.6732,10.8623,120.000
1217.5544,50.5754,53.7836,9.9950,120.000
1217.9295,50.5780,53.8935,9.1289,120.000
1218.3046,50.5841,54.2073,9.7881,120.000
1218.6797,50.5860,54.3214,10.9150,120.000
1219.0548,50.5900,54.5879,11.1025,120.000
1219.4299,50.5917,54.7088,10.2347,120.000
1219.8050,50.5930,54.8177,9.3679,120.000
1220.1800,50.5969,55.1374,9.3656,120.000
1220.5551,50.5990,55.2459,10.4955,120.000
1220.9302,50.6037,55.3571,11.3779,120.000
1221.3053,50.6048,55.6541,10.5096,120.000
1221.6804,50.6050,55.7554,9.6422,120.000
1222.0555,50.6069,56.0686,8.9686,120.000
1222.4306,50.6086,56.1787,10.1020,120.000
1222.8057,50.6109,56.2902,11.2262,120.000
1223.1808,50.6141,56.5666,10.7794,120.000
1223.5559,50.6142,56.6737,9.9116,120.000
1223.9310,50.6138,56.7786,9.0449,120.000
1224.3061,50.6160,57.0860,9.7231,120.000
1224.6812,50.6172,57.1913,10.8498,120.000
1225.0563,50.6196,57.4723,11.0643,120.000
1225.4314,50.6202,57.5796,10.1961,120.000
1225.8065,50.6206,57.6744,9.3288,120.000
1226.1815,50.6222,57.9687,9.3415,120.000
1226.5566,50.6232,58.0732,10.4711,120.000
1226.9317,50.6254,58.1781,11.3372,120.000
1227.3068,50.6256,58.4217,10.4686,120.000
1227.6819,50.6252,58.5221,9.6009,120.000
1228.0570,50.6251,58.7976,8.9478,120.000
1228.4321,50.6250,58.8927,10.0809,120.000
1228.8072,50.6247,58.9883,11.2050,120.000
1229.1823,50.6239,59.2400,10.7253,120.000
1229.5574,50.6237,59.3251,9.8572,120.000
1229.9325,50.6235,59.4060,8.9904,120.000
1230.3076,50.6224,59.6648,9.6702,120.000
1230.6827,50.6220,59.7529,10.7972,120.000
1231.0578,50.6208,59.9730,11.0029,120.000
1231.4329,50.6198,60.0594,10.1346,120.000
1231.8080,50.6185,60.1367,9.2674,120.000
1232.1830,50.6166,60.3709,9.2838,120.000
1232.5581,50.6164,60.4513,10.4137,120.000
1232.9332,50.6158,60.5321,11.2856,120.000
1233.3083,50.6147,60.7242,10.4172,120.000
1233.6834,50.6129,60.7977,9.5497,120.000
1234.0585,50.6099,61.0012,8.9033,120.000
1234.4336,50.6095,61.0748,10.0369,120.000
1234.8087,50.6094,61.1472,11.1615,120.000
1235.1838,50.6074,61.3050,10.6896,120.000
1235.5589,50.6059,61.3714,9.8218,120.000
1235.9340,50.6039,61.4348,8.9554,120.000
1236.3091,50.6012,61.6153,9.6397,120.000
1236.6842,50.6002,61.6767,10.7671,120.000
1237.0593,50.5978,61.8109,10.9769,120.000
1237.4344,50.5964,61.8705,10.1091,120.000
1237.8095,50.5946,61.9240,9.2423,120.000
1238.1845,50.5915,62.0710,9.2637,120.000
1238.5596,50.5908,62.1217,10.3942,120.000
1238.9347,50.5890,62.1719,11.2554,120.000
1239.3098,50.5875,62.2851,10.3874,120.000
1239.6849,50.5850,62.3265,9.5204,120.000
1240.0600,50.5806,62.4409,8.8825,120.000
1240.4351,50.5799,62.4809,10.0167,120.000
1240.8102,50.5798,62.5199,11.1418,120.000
1241.1853,50.5772,62.6027,10.6639,120.000
1241.5604,50.5754,62.6355,9.7967,120.000
1241.9355,50.5733,62.6648,8.9308,120.000
1242.3106,50.5698,62.7477,9.6334,120.000
1242.6857,50.5686,62.7754,10.7614,120.000
1243.0608,50.5654,62.8311,10.9500,120.000
1243.4359,50.5638,62.8546,10.0827,120.000
1243.8110,50.5620,62.8752,9.2165,120.000
1244.1860,50.5579,62.9253,9.2398,120.000
1244.5611,50.5565,62.9420,10.3709,120.000
1244.9362,50.5529,62.9570,11.2200,120.000
1245.3113,50.5508,62.9854,10.3527,120.000
1245.6864,50.5483,62.9950,9.4863,120.000
1246.0615,50.5431,63.0144,8.8455,120.000
1246.4366,50.5415,63.0207,9.9806,120.000
1246.8117,50.5400,63.0261,11.1066,120.000
1247.1868,50.5360,63.0311,10.6397,120.000
1247.5619,50.5336,63.0313,9.7732,120.000
1247.9370,50.5307,63.0291,8.9080,120.000
1248.3121,50.5269,63.0190,9.6194,120.000
1248.6872,50.5261,63.0135,10.7482,120.000
1249.0623,50.5234,62.9962,10.9345,120.000
1249.4374,50.5217,62.9868,10.0679,120.000
1249.8125,50.5198,62.9752,9.2024,120.000
1250.1875,50.5156,62.9379,9.2398,120.000
1250.5626,50.5139,62.9236,10.3717,120.000
1250.9377,50.5095,62.9080,11.1955,120.000
1251.3128,50.5072,62.8678,10.3290,120.000
1251.6879,50.5045,62.8477,9.4633,120.000
1252.0630,50.4987,62.7858,8.8332,120.000
1252.4381,50.4970,62.7641,9.9690,120.000
1252.8132,50.4957,62.7421,11.0959,120.000
1253.1883,50.4915,62.6810,10.6240,120.000
1253.5634,50.4889,62.6534,9.7583,120.000
1253.9385,50.4857,62.6232,8.8938,120.000
1254.3136,50.4814,62.5387,9.6048,120.000
1254.6887,50.4805,62.5085,10.7344,120.000
1255.0638,50.4775,62.4328,10.9107,120.000
1255.4389,50.4752,62.3973,10.0449,120.000
1255.8140,50.4723,62.3607,9.1803,120.000
1256.1890,50.4677,62.2625,9.2363,120.000
1256.5641,50.4669,62.2234,10.3690,120.000
1256.9392,50.4646,62.1834,11.1980,120.000
1257.3143,50.4626,62.0877,10.3322,120.000
1257.6894,50.4601,62.0445,9.4673,120.000
1258.0645,50.4547,61.9371,8.8465,120.000
1258.4396,50.4531,61.8896,9.9830,120.000
1258.8147,50.4518,61.8400,11.1105,120.000
1259.1898,50.4470,61.7340,10.5911,120.000
1259.5649,50.4441,61.6848,9.7261,120.000
1259.9400,50.4405,61.6357,8.8625,120.000
1260.3151,50.4355,61.5168,9.5863,120.000
1260.6902,50.4345,61.4650,10.7169,120.000
1261.0653,50.4310,61.3433,10.8937,120.000
1261.4404,50.4289,61.2906,10.0287,120.000
1261.8155,50.4265,61.2380,9.1648,120.000
1262.1905,50.4217,61.1091,9.2148,120.000
1262.5656,50.4198,61.0551,10.3484,120.000
1262.9407,50.4155,61.0005,11.1686,120.000
1263.3158,50.4134,60.8714,10.3037,120.000
1263.6909,50.4110,60.8163,9.4397,120.000
1264.0660,50.4061,60.6806,8.8395,120.000
1264.4411,50.4046,60.6249,9.9768,120.000
1264.8162,50.4034,60.5689,11.1052,120.000
1265.1913,50.3998,60.4350,10.6073,120.000
1265.5664,50.3978,60.3786,9.7432,120.000
1265.9415,50.3956,60.3217,8.8803,120.000
1266.3166,50.3918,60.1788,9.6070,120.000
1266.6917,50.3906,60.1219,10.7382,120.000
1267.0668,50.3872,59.9885,10.8865,120.000
1267.4419,50.3853,59.9316,10.0222,120.000
1267.8170,50.3828,59.8746,9.1591,120.000
1268.1920,50.3788,59.7259,9.2341,120.000
1268.5671,50.3777,59.6709,10.3683,120.000
1268.9422,50.3751,59.6168,11.1731,120.000
1269.3173,50.3734,59.4836,10.3088,120.000
1269.6924,50.3716,59.4276,9.4455,120.000
1270.0675,50.3677,59.2808,8.8541,120.000
1270.4426,50.3664,59.2267,9.9920,120.000
1270.8177,50.3653,59.1736,11.1209,120.000
1271.1928,50.3620,59.0434,10.5960,120.000
1271.5679,50.3598,58.9887,9.7325,120.000
1271.9430,50.3570,58.9335,8.8703,120.000
1272.3181,50.3534,58.7923,9.6089,120.000
1272.6932,50.3526,58.7402,10.7407,120.000
1273.0683,50.3497,58.6146,10.8739,120.000
1273.4434,50.3474,58.5610,10.0104,120.000
1273.8185,50.3441,58.5078,9.1479,120.000
1274.1935,50.3394,58.3770,9.2245,120.000
1274.5686,50.3386,58.3249,10.3594,120.000
1274.9437,50.3361,58.2734,11.1505,120.000
1275.3188,50.3340,58.1547,10.2869,120.000
1275.6939,50.3308,58.1047,9.4243,120.000
1276.0690,50.3248,57.9773,8.8281,120.000
1276.4441,50.3236,57.9300,9.9668,120.000
1276.8192,50.3230,57.8842,11.0966,120.000
1277.1943,50.3191,57.7738,10.5674,120.000
1277.5694,50.3168,57.7279,9.7047,120.000
1277.9445,50.3142,57.6821,8.8433,120.000
1278.3196,50.3101,57.5665,9.5905,120.000
1278.6947,50.3090,57.5247,10.7232,120.000
1279.0698,50.3060,57.4249,10.8705,120.000
1279.4449,50.3042,57.3823,10.0077,120.000
1279.8200,50.3021,57.3404,9.1460,120.000
1280.1950,50.2986,57.2406,9.2347,120.000
1280.5701,50.2977,57.2008,10.3702,120.000
1280.9452,50.2955,57.1621,11.1578,120.000
1281.3203,50.2939,57.0721,10.2949,120.000
1281.6954,50.2916,57.0352,9.4329,120.000
1282.0705,50.2874,56.9453,8.8477,120.000
1282.4456,50.2865,56.9111,9.9870,120.000
1282.8207,50.2862,56.8782,11.1172,120.000
1283.1958,50.2835,56.8011,10.5785,120.000
1283.5709,50.2814,56.7693,9.7164,120.000
1283.9460,50.2789,56.7384,8.8555,120.000
1284.3211,50.2759,56.6644,9.6100,120.000
1284.6962,50.2754,56.6359,10.7431,120.000
1285.0713,50.2733,56.5732,10.8672,120.000
1285.4464,50.2716,56.5468,10.0049,120.000
1285.8215,50.2692,56.5215,9.1437,120.000
1286.1965,50.2660,56.4616,9.2393,120.000
1286.5716,50.2655,56.4387,10.3754,120.000
1286.9467,50.2640,56.4169,11.1515,120.000
1287.3218,50.2629,56.3682,10.2892,120.000
1287.6969,50.2616,56.3488,9.4277,120.000
1288.0720,50.2589,56.3064,8.8649,120.000
1288.4471,50.2578,56.2879,10.0045,120.000
1288.8222,50.2567,56.2698,11.1351,120.000
1289.1973,50.2540,56.2339,10.5734,120.000
1289.5724,50.2521,56.2194,9.7117,120.000
1289.9475,50.2497,56.2056,8.8514,120.000
1290.3226,50.2472,56.1734,9.6239,120.000
1290.6977,50.2470,56.1623,10.7574,120.000
1291.0728,50.2453,56.1407,10.8569,120.000
1291.4479,50.2436,56.1314,9.9951,120.000
1291.8230,50.2416,56.1230,9.1345,120.000
1292.1980,50.2379,56.1047,9.2265,120.000
1292.5731,50.2367,56.0996,10.3631,120.000
1292.9482,50.2334,56.0958,11.1232,120.000
1293.3233,50.2315,56.0871,10.2614,120.000
1293.6984,50.2288,56.0836,9.4005,120.000
1294.0735,50.2240,56.0781,8.8344,120.000
1294.4486,50.2232,56.0785,9.9747,120.000
1294.8237,50.2231,56.0807,11.1061,120.000
1295.1988,50.2209,56.0840,10.5696,120.000
1295.5739,50.2194,56.0856,9.7085,120.000
1295.9490,50.2176,56.0878,8.8487,120.000
1296.3241,50.2152,56.0975,9.6205,120.000
1296.6992,50.2147,56.1029,10.7546,120.000
